"JesseThoughtOfMyTeamAndClientNames","HaiCat","The winner is JesseThoughtOfMyTeamAndClientNames"
"997","2","1"
"rock","14537209","rock","15315349","Tie"
"paper","5850292","rock","5491067","JesseThoughtOfMyTeamAndClientNames won"
"paper","3720254","rock","4116529","JesseThoughtOfMyTeamAndClientNames won"
"paper","4856362","rock","4631318","JesseThoughtOfMyTeamAndClientNames won"
"paper","4603116","rock","4311969","JesseThoughtOfMyTeamAndClientNames won"
"paper","5204982","rock","5598731","JesseThoughtOfMyTeamAndClientNames won"
"paper","4741735","rock","5136977","JesseThoughtOfMyTeamAndClientNames won"
"paper","5025516","rock","4785337","JesseThoughtOfMyTeamAndClientNames won"
"paper","6060035","rock","6016386","JesseThoughtOfMyTeamAndClientNames won"
"paper","5870718","rock","6266944","JesseThoughtOfMyTeamAndClientNames won"
"paper","3689083","rock","3453487","JesseThoughtOfMyTeamAndClientNames won"
"paper","5869621","rock","6262078","JesseThoughtOfMyTeamAndClientNames won"
"paper","5267126","rock","5308990","JesseThoughtOfMyTeamAndClientNames won"
"paper","4739550","rock","5131323","JesseThoughtOfMyTeamAndClientNames won"
"paper","8043504","rock","7617717","JesseThoughtOfMyTeamAndClientNames won"
"paper","9178616","rock","9131990","JesseThoughtOfMyTeamAndClientNames won"
"paper","3310252","rock","5684484","JesseThoughtOfMyTeamAndClientNames won"
"paper","5130384","rock","5529079","JesseThoughtOfMyTeamAndClientNames won"
"paper","5993652","rock","6391008","JesseThoughtOfMyTeamAndClientNames won"
"paper","4771938","rock","5195948","JesseThoughtOfMyTeamAndClientNames won"
"paper","3801636","rock","4193727","JesseThoughtOfMyTeamAndClientNames won"
"paper","5274597","rock","5232333","JesseThoughtOfMyTeamAndClientNames won"
"paper","5012982","rock","4785532","JesseThoughtOfMyTeamAndClientNames won"
"paper","5347852","rock","5390937","JesseThoughtOfMyTeamAndClientNames won"
"paper","4706388","rock","5088968","JesseThoughtOfMyTeamAndClientNames won"
"paper","4756226","rock","5155505","JesseThoughtOfMyTeamAndClientNames won"
"paper","4724177","rock","5106800","JesseThoughtOfMyTeamAndClientNames won"
"paper","5282204","rock","5324229","JesseThoughtOfMyTeamAndClientNames won"
"paper","3211868","rock","3604194","JesseThoughtOfMyTeamAndClientNames won"
"paper","6328260","rock","6723807","JesseThoughtOfMyTeamAndClientNames won"
"paper","7113849","rock","13670028","JesseThoughtOfMyTeamAndClientNames won"
"paper","3392297","rock","3782631","JesseThoughtOfMyTeamAndClientNames won"
"paper","3806103","rock","3847072","JesseThoughtOfMyTeamAndClientNames won"
"paper","6190275","rock","6579388","JesseThoughtOfMyTeamAndClientNames won"
"paper","4460059","rock","4854240","JesseThoughtOfMyTeamAndClientNames won"
"paper","5282075","rock","5324287","JesseThoughtOfMyTeamAndClientNames won"
"paper","4885734","rock","4655022","JesseThoughtOfMyTeamAndClientNames won"
"paper","4813909","rock","5202012","JesseThoughtOfMyTeamAndClientNames won"
"paper","4748742","rock","5136851","JesseThoughtOfMyTeamAndClientNames won"
"paper","4746868","rock","5126490","JesseThoughtOfMyTeamAndClientNames won"
"paper","7566324","rock","7966707","JesseThoughtOfMyTeamAndClientNames won"
"paper","5243360","rock","5285200","JesseThoughtOfMyTeamAndClientNames won"
"paper","4688365","rock","5079728","JesseThoughtOfMyTeamAndClientNames won"
"paper","8174464","rock","12780983","JesseThoughtOfMyTeamAndClientNames won"
"paper","5617138","rock","5658856","JesseThoughtOfMyTeamAndClientNames won"
"paper","5240678","rock","5281725","JesseThoughtOfMyTeamAndClientNames won"
"paper","4740065","rock","5129764","JesseThoughtOfMyTeamAndClientNames won"
"paper","4841345","rock","5024789","JesseThoughtOfMyTeamAndClientNames won"
"paper","4786534","rock","5177735","JesseThoughtOfMyTeamAndClientNames won"
"paper","4739018","rock","5125364","JesseThoughtOfMyTeamAndClientNames won"
"paper","3892375","rock","4281484","JesseThoughtOfMyTeamAndClientNames won"
"paper","4986122","rock","5028808","JesseThoughtOfMyTeamAndClientNames won"
"paper","5806145","rock","6201004","JesseThoughtOfMyTeamAndClientNames won"
"paper","4975563","rock","4747587","JesseThoughtOfMyTeamAndClientNames won"
"paper","5284446","rock","5326065","JesseThoughtOfMyTeamAndClientNames won"
"paper","4768085","rock","5158377","JesseThoughtOfMyTeamAndClientNames won"
"paper","4738909","rock","5123081","JesseThoughtOfMyTeamAndClientNames won"
"paper","4750202","rock","5137107","JesseThoughtOfMyTeamAndClientNames won"
"paper","4353212","rock","4124523","JesseThoughtOfMyTeamAndClientNames won"
"paper","5440284","rock","5834309","JesseThoughtOfMyTeamAndClientNames won"
"paper","6977900","rock","13530613","JesseThoughtOfMyTeamAndClientNames won"
"paper","3309594","rock","7269309","JesseThoughtOfMyTeamAndClientNames won"
"paper","5315802","rock","5091165","JesseThoughtOfMyTeamAndClientNames won"
"paper","4814544","rock","5198321","JesseThoughtOfMyTeamAndClientNames won"
"paper","5218803","rock","5184097","JesseThoughtOfMyTeamAndClientNames won"
"paper","5394407","rock","5152923","JesseThoughtOfMyTeamAndClientNames won"
"paper","4718515","rock","5105528","JesseThoughtOfMyTeamAndClientNames won"
"paper","4483222","rock","4930776","JesseThoughtOfMyTeamAndClientNames won"
"paper","4728386","rock","5126425","JesseThoughtOfMyTeamAndClientNames won"
"paper","4997957","rock","5406886","JesseThoughtOfMyTeamAndClientNames won"
"paper","4743207","rock","4919299","JesseThoughtOfMyTeamAndClientNames won"
"paper","5359417","rock","5400087","JesseThoughtOfMyTeamAndClientNames won"
"paper","4930149","rock","4701812","JesseThoughtOfMyTeamAndClientNames won"
"paper","4846780","rock","5247403","JesseThoughtOfMyTeamAndClientNames won"
"paper","4959322","rock","5344503","JesseThoughtOfMyTeamAndClientNames won"
"paper","4760533","rock","5163989","JesseThoughtOfMyTeamAndClientNames won"
"paper","4466971","rock","4863558","JesseThoughtOfMyTeamAndClientNames won"
"paper","4898249","rock","4671762","JesseThoughtOfMyTeamAndClientNames won"
"paper","5062377","rock","4830765","JesseThoughtOfMyTeamAndClientNames won"
"paper","4797957","rock","5015488","JesseThoughtOfMyTeamAndClientNames won"
"paper","3872687","rock","4269197","JesseThoughtOfMyTeamAndClientNames won"
"paper","5597446","rock","5992250","JesseThoughtOfMyTeamAndClientNames won"
"paper","4740747","rock","5128729","JesseThoughtOfMyTeamAndClientNames won"
"paper","4722493","rock","5228302","JesseThoughtOfMyTeamAndClientNames won"
"paper","4605652","rock","4998453","JesseThoughtOfMyTeamAndClientNames won"
"paper","4573416","rock","4959889","JesseThoughtOfMyTeamAndClientNames won"
"paper","4763586","rock","5154706","JesseThoughtOfMyTeamAndClientNames won"
"paper","4719594","rock","5114415","JesseThoughtOfMyTeamAndClientNames won"
"paper","4754907","rock","5141329","JesseThoughtOfMyTeamAndClientNames won"
"paper","4743035","rock","5127290","JesseThoughtOfMyTeamAndClientNames won"
"paper","3084261","rock","8766746","JesseThoughtOfMyTeamAndClientNames won"
"paper","7540340","rock","7782796","JesseThoughtOfMyTeamAndClientNames won"
"paper","5923306","rock","6342379","JesseThoughtOfMyTeamAndClientNames won"
"paper","5175832","rock","5573009","JesseThoughtOfMyTeamAndClientNames won"
"paper","4745776","rock","5135790","JesseThoughtOfMyTeamAndClientNames won"
"paper","4713349","rock","5213542","JesseThoughtOfMyTeamAndClientNames won"
"paper","4850555","rock","4609675","JesseThoughtOfMyTeamAndClientNames won"
"paper","4681786","rock","5072925","JesseThoughtOfMyTeamAndClientNames won"
"paper","4761957","rock","5146472","JesseThoughtOfMyTeamAndClientNames won"
"paper","4762420","rock","5151334","JesseThoughtOfMyTeamAndClientNames won"
"paper","5287856","rock","5328660","JesseThoughtOfMyTeamAndClientNames won"
"paper","4744957","rock","5133744","JesseThoughtOfMyTeamAndClientNames won"
"paper","3397135","rock","3787479","JesseThoughtOfMyTeamAndClientNames won"
"paper","6030109","rock","6448732","JesseThoughtOfMyTeamAndClientNames won"
"paper","4762163","rock","5143828","JesseThoughtOfMyTeamAndClientNames won"
"paper","4737332","rock","5123672","JesseThoughtOfMyTeamAndClientNames won"
"paper","4895612","rock","4669554","JesseThoughtOfMyTeamAndClientNames won"
"paper","4827333","rock","5220351","JesseThoughtOfMyTeamAndClientNames won"
"paper","5279245","rock","5320081","JesseThoughtOfMyTeamAndClientNames won"
"paper","4728486","rock","5115306","JesseThoughtOfMyTeamAndClientNames won"
"paper","4325437","rock","4367107","JesseThoughtOfMyTeamAndClientNames won"
"paper","5668575","rock","6055463","JesseThoughtOfMyTeamAndClientNames won"
"paper","4792843","rock","5203245","JesseThoughtOfMyTeamAndClientNames won"
"paper","4890190","rock","4660674","JesseThoughtOfMyTeamAndClientNames won"
"paper","8729834","rock","4669105","JesseThoughtOfMyTeamAndClientNames won"
"paper","5152607","rock","5551886","JesseThoughtOfMyTeamAndClientNames won"
"paper","9983023","rock","11019245","JesseThoughtOfMyTeamAndClientNames won"
"paper","6132449","rock","6175340","JesseThoughtOfMyTeamAndClientNames won"
"paper","4727754","rock","5121183","JesseThoughtOfMyTeamAndClientNames won"
"paper","3622266","rock","4011645","JesseThoughtOfMyTeamAndClientNames won"
"paper","4986414","rock","5380774","JesseThoughtOfMyTeamAndClientNames won"
"paper","12135668","rock","11631448","JesseThoughtOfMyTeamAndClientNames won"
"paper","5702133","rock","6156761","JesseThoughtOfMyTeamAndClientNames won"
"paper","5491666","rock","5535517","JesseThoughtOfMyTeamAndClientNames won"
"paper","4564534","rock","4964048","JesseThoughtOfMyTeamAndClientNames won"
"paper","4584861","rock","4974296","JesseThoughtOfMyTeamAndClientNames won"
"paper","4793743","rock","4575844","JesseThoughtOfMyTeamAndClientNames won"
"paper","5022391","rock","4799960","JesseThoughtOfMyTeamAndClientNames won"
"paper","4825980","rock","5221152","JesseThoughtOfMyTeamAndClientNames won"
"paper","4741987","rock","5129855","JesseThoughtOfMyTeamAndClientNames won"
"paper","4750238","rock","5145187","JesseThoughtOfMyTeamAndClientNames won"
"paper","4746282","rock","5133120","JesseThoughtOfMyTeamAndClientNames won"
"paper","4217310","rock","4635076","JesseThoughtOfMyTeamAndClientNames won"
"paper","5460701","rock","5232419","JesseThoughtOfMyTeamAndClientNames won"
"paper","5350726","rock","5390440","JesseThoughtOfMyTeamAndClientNames won"
"paper","4951141","rock","4732217","JesseThoughtOfMyTeamAndClientNames won"
"paper","4807783","rock","5198609","JesseThoughtOfMyTeamAndClientNames won"
"paper","4750087","rock","5147699","JesseThoughtOfMyTeamAndClientNames won"
"paper","4930968","rock","4707025","JesseThoughtOfMyTeamAndClientNames won"
"paper","4822418","rock","5212924","JesseThoughtOfMyTeamAndClientNames won"
"paper","4784648","rock","5190514","JesseThoughtOfMyTeamAndClientNames won"
"paper","4934410","rock","4699086","JesseThoughtOfMyTeamAndClientNames won"
"paper","4642213","rock","5037503","JesseThoughtOfMyTeamAndClientNames won"
"paper","4749160","rock","5147108","JesseThoughtOfMyTeamAndClientNames won"
"paper","3655328","rock","4050227","JesseThoughtOfMyTeamAndClientNames won"
"paper","6014809","rock","5787186","JesseThoughtOfMyTeamAndClientNames won"
"paper","4797100","rock","5193063","JesseThoughtOfMyTeamAndClientNames won"
"paper","4990328","rock","4762925","JesseThoughtOfMyTeamAndClientNames won"
"paper","3408196","rock","3814246","JesseThoughtOfMyTeamAndClientNames won"
"paper","5971853","rock","6382996","JesseThoughtOfMyTeamAndClientNames won"
"paper","4826293","rock","4603430","JesseThoughtOfMyTeamAndClientNames won"
"paper","4904610","rock","4685627","JesseThoughtOfMyTeamAndClientNames won"
"paper","7516663","rock","7269095","JesseThoughtOfMyTeamAndClientNames won"
"paper","7811345","rock","7566196","JesseThoughtOfMyTeamAndClientNames won"
"paper","6732788","rock","6920361","JesseThoughtOfMyTeamAndClientNames won"
"paper","4779345","rock","5169019","JesseThoughtOfMyTeamAndClientNames won"
"paper","4143515","rock","4570644","JesseThoughtOfMyTeamAndClientNames won"
"paper","5295171","rock","5716441","JesseThoughtOfMyTeamAndClientNames won"
"paper","4911505","rock","4680979","JesseThoughtOfMyTeamAndClientNames won"
"paper","5148273","rock","4915184","JesseThoughtOfMyTeamAndClientNames won"
"paper","4936774","rock","4698520","JesseThoughtOfMyTeamAndClientNames won"
"paper","5044305","rock","4698380","JesseThoughtOfMyTeamAndClientNames won"
"paper","4707398","rock","5094700","JesseThoughtOfMyTeamAndClientNames won"
"paper","4833422","rock","4608998","JesseThoughtOfMyTeamAndClientNames won"
"paper","5732139","rock","4801613","JesseThoughtOfMyTeamAndClientNames won"
"paper","4338224","rock","4966765","JesseThoughtOfMyTeamAndClientNames won"
"paper","4915197","rock","5334442","JesseThoughtOfMyTeamAndClientNames won"
"paper","3918184","rock","4308463","JesseThoughtOfMyTeamAndClientNames won"
"paper","5268627","rock","5310046","JesseThoughtOfMyTeamAndClientNames won"
"paper","4748944","rock","5187211","JesseThoughtOfMyTeamAndClientNames won"
"paper","4841779","rock","4614368","JesseThoughtOfMyTeamAndClientNames won"
"paper","4836205","rock","5230374","JesseThoughtOfMyTeamAndClientNames won"
"paper","4960455","rock","4732455","JesseThoughtOfMyTeamAndClientNames won"
"paper","4803672","rock","5189984","JesseThoughtOfMyTeamAndClientNames won"
"paper","3951958","rock","4348937","JesseThoughtOfMyTeamAndClientNames won"
"paper","5498984","rock","5889658","JesseThoughtOfMyTeamAndClientNames won"
"paper","4732069","rock","5121153","JesseThoughtOfMyTeamAndClientNames won"
"paper","4750413","rock","5140038","JesseThoughtOfMyTeamAndClientNames won"
"paper","5224477","rock","5265263","JesseThoughtOfMyTeamAndClientNames won"
"paper","4718312","rock","5109682","JesseThoughtOfMyTeamAndClientNames won"
"paper","4745185","rock","5136676","JesseThoughtOfMyTeamAndClientNames won"
"paper","4791214","rock","5188386","JesseThoughtOfMyTeamAndClientNames won"
"paper","4697213","rock","5091529","JesseThoughtOfMyTeamAndClientNames won"
"paper","3789694","rock","4192903","JesseThoughtOfMyTeamAndClientNames won"
"paper","4726471","rock","5113386","JesseThoughtOfMyTeamAndClientNames won"
"paper","4720465","rock","5116242","JesseThoughtOfMyTeamAndClientNames won"
"paper","4680105","rock","4426647","JesseThoughtOfMyTeamAndClientNames won"
"paper","5048106","rock","5439906","JesseThoughtOfMyTeamAndClientNames won"
"paper","4714411","rock","5102228","JesseThoughtOfMyTeamAndClientNames won"
"paper","9984743","rock","10409197","JesseThoughtOfMyTeamAndClientNames won"
"paper","3470284","rock","3865322","JesseThoughtOfMyTeamAndClientNames won"
"paper","4723949","rock","5114444","JesseThoughtOfMyTeamAndClientNames won"
"paper","5346463","rock","5388644","JesseThoughtOfMyTeamAndClientNames won"
"paper","4851624","rock","4622493","JesseThoughtOfMyTeamAndClientNames won"
"paper","5033451","rock","4807929","JesseThoughtOfMyTeamAndClientNames won"
"paper","4805722","rock","5195639","JesseThoughtOfMyTeamAndClientNames won"
"paper","3180468","rock","3569713","JesseThoughtOfMyTeamAndClientNames won"
"paper","6557198","rock","6961701","JesseThoughtOfMyTeamAndClientNames won"
"paper","4838674","rock","4609953","JesseThoughtOfMyTeamAndClientNames won"
"paper","4807034","rock","5247032","JesseThoughtOfMyTeamAndClientNames won"
"paper","5235579","rock","5278621","JesseThoughtOfMyTeamAndClientNames won"
"paper","4766359","rock","4990000","JesseThoughtOfMyTeamAndClientNames won"
"paper","4773315","rock","5174059","JesseThoughtOfMyTeamAndClientNames won"
"paper","4776752","rock","5175679","JesseThoughtOfMyTeamAndClientNames won"
"paper","4870808","rock","4646724","JesseThoughtOfMyTeamAndClientNames won"
"paper","4690846","rock","5082120","JesseThoughtOfMyTeamAndClientNames won"
"paper","4853523","rock","4626754","JesseThoughtOfMyTeamAndClientNames won"
"paper","5343189","rock","5385164","JesseThoughtOfMyTeamAndClientNames won"
"paper","4744850","rock","5137035","JesseThoughtOfMyTeamAndClientNames won"
"paper","4349048","rock","4784000","JesseThoughtOfMyTeamAndClientNames won"
"paper","5095997","rock","5497958","JesseThoughtOfMyTeamAndClientNames won"
"paper","4690060","rock","5089455","JesseThoughtOfMyTeamAndClientNames won"
"paper","5259332","rock","5301351","JesseThoughtOfMyTeamAndClientNames won"
"paper","11835707","rock","11368778","JesseThoughtOfMyTeamAndClientNames won"
"paper","5561813","rock","6029473","JesseThoughtOfMyTeamAndClientNames won"
"paper","4304243","rock","5175547","JesseThoughtOfMyTeamAndClientNames won"
"paper","4034053","rock","4427537","JesseThoughtOfMyTeamAndClientNames won"
"paper","4588446","rock","4976485","JesseThoughtOfMyTeamAndClientNames won"
"paper","4876504","rock","4622160","JesseThoughtOfMyTeamAndClientNames won"
"paper","4766323","rock","5151332","JesseThoughtOfMyTeamAndClientNames won"
"paper","5312457","rock","5267104","JesseThoughtOfMyTeamAndClientNames won"
"paper","4660400","rock","5051007","JesseThoughtOfMyTeamAndClientNames won"
"paper","4839913","rock","5232104","JesseThoughtOfMyTeamAndClientNames won"
"paper","5277428","rock","5320391","JesseThoughtOfMyTeamAndClientNames won"
"paper","4715458","rock","5103198","JesseThoughtOfMyTeamAndClientNames won"
"paper","5315501","rock","5353943","JesseThoughtOfMyTeamAndClientNames won"
"paper","8804960","rock","9229171","JesseThoughtOfMyTeamAndClientNames won"
"paper","4623743","rock","5020358","JesseThoughtOfMyTeamAndClientNames won"
"paper","4694784","rock","5085569","JesseThoughtOfMyTeamAndClientNames won"
"paper","4738976","rock","5137641","JesseThoughtOfMyTeamAndClientNames won"
"paper","4718870","rock","5112014","JesseThoughtOfMyTeamAndClientNames won"
"paper","4701973","rock","5088278","JesseThoughtOfMyTeamAndClientNames won"
"paper","4019147","rock","4417122","JesseThoughtOfMyTeamAndClientNames won"
"paper","3727704","rock","3484038","JesseThoughtOfMyTeamAndClientNames won"
"paper","6699794","rock","7092931","JesseThoughtOfMyTeamAndClientNames won"
"paper","4976898","rock","4749895","JesseThoughtOfMyTeamAndClientNames won"
"paper","4714366","rock","5110317","JesseThoughtOfMyTeamAndClientNames won"
"paper","4731015","rock","5116323","JesseThoughtOfMyTeamAndClientNames won"
"paper","4748889","rock","5138654","JesseThoughtOfMyTeamAndClientNames won"
"paper","4834037","rock","4791814","JesseThoughtOfMyTeamAndClientNames won"
"paper","5154555","rock","5556622","JesseThoughtOfMyTeamAndClientNames won"
"paper","4732043","rock","5123943","JesseThoughtOfMyTeamAndClientNames won"
"paper","4716086","rock","5110844","JesseThoughtOfMyTeamAndClientNames won"
"paper","4699650","rock","5087061","JesseThoughtOfMyTeamAndClientNames won"
"paper","5638842","rock","5395719","JesseThoughtOfMyTeamAndClientNames won"
"paper","4096293","rock","4496102","JesseThoughtOfMyTeamAndClientNames won"
"paper","5014912","rock","4767915","JesseThoughtOfMyTeamAndClientNames won"
"paper","5486405","rock","5887455","JesseThoughtOfMyTeamAndClientNames won"
"paper","3783452","rock","4172662","JesseThoughtOfMyTeamAndClientNames won"
"paper","3863154","rock","3904893","JesseThoughtOfMyTeamAndClientNames won"
"paper","6111135","rock","6502959","JesseThoughtOfMyTeamAndClientNames won"
"paper","4750836","rock","5141229","JesseThoughtOfMyTeamAndClientNames won"
"paper","4732411","rock","5125065","JesseThoughtOfMyTeamAndClientNames won"
"paper","4669961","rock","5061650","JesseThoughtOfMyTeamAndClientNames won"
"paper","4768931","rock","5173315","JesseThoughtOfMyTeamAndClientNames won"
"paper","4686218","rock","5077782","JesseThoughtOfMyTeamAndClientNames won"
"paper","3814975","rock","4228198","JesseThoughtOfMyTeamAndClientNames won"
"paper","5652191","rock","6052499","JesseThoughtOfMyTeamAndClientNames won"
"paper","4869766","rock","4641280","JesseThoughtOfMyTeamAndClientNames won"
"paper","4794612","rock","5179001","JesseThoughtOfMyTeamAndClientNames won"
"paper","4746516","rock","5135647","JesseThoughtOfMyTeamAndClientNames won"
"paper","3368446","rock","3134732","JesseThoughtOfMyTeamAndClientNames won"
"paper","6413228","rock","6813670","JesseThoughtOfMyTeamAndClientNames won"
"paper","4723507","rock","5109959","JesseThoughtOfMyTeamAndClientNames won"
"paper","4850942","rock","5383264","JesseThoughtOfMyTeamAndClientNames won"
"paper","4793701","rock","5790959","JesseThoughtOfMyTeamAndClientNames won"
"paper","3703159","rock","4101220","JesseThoughtOfMyTeamAndClientNames won"
"paper","4757350","rock","5152742","JesseThoughtOfMyTeamAndClientNames won"
"paper","5258172","rock","5300457","JesseThoughtOfMyTeamAndClientNames won"
"paper","4716111","rock","5106631","JesseThoughtOfMyTeamAndClientNames won"
