"Avalanch","JesseThoughtOfMyTeamAndClientNames","The winner is JesseThoughtOfMyTeamAndClientNames"
"2","997","1"
"rock","11897563","rock","11354681","Tie"
"rock","6294733","paper","6335468","JesseThoughtOfMyTeamAndClientNames won"
"rock","4731097","paper","5128167","JesseThoughtOfMyTeamAndClientNames won"
"rock","4902932","paper","4673258","JesseThoughtOfMyTeamAndClientNames won"
"rock","4724724","paper","5129320","JesseThoughtOfMyTeamAndClientNames won"
"rock","3645350","paper","4043186","JesseThoughtOfMyTeamAndClientNames won"
"rock","5725311","paper","6121103","JesseThoughtOfMyTeamAndClientNames won"
"rock","5024990","paper","4776842","JesseThoughtOfMyTeamAndClientNames won"
"rock","3811945","paper","4223798","JesseThoughtOfMyTeamAndClientNames won"
"rock","4419454","paper","4605554","JesseThoughtOfMyTeamAndClientNames won"
"rock","5646443","paper","5393598","JesseThoughtOfMyTeamAndClientNames won"
"rock","3798230","paper","3839158","JesseThoughtOfMyTeamAndClientNames won"
"rock","4711562","paper","5107379","JesseThoughtOfMyTeamAndClientNames won"
"rock","4847509","paper","5246838","JesseThoughtOfMyTeamAndClientNames won"
"rock","7378541","paper","7126192","JesseThoughtOfMyTeamAndClientNames won"
"rock","9316810","paper","9067877","JesseThoughtOfMyTeamAndClientNames won"
"rock","3128128","paper","7197697","JesseThoughtOfMyTeamAndClientNames won"
"rock","3241196","paper","3644895","JesseThoughtOfMyTeamAndClientNames won"
"rock","6693998","paper","6733334","JesseThoughtOfMyTeamAndClientNames won"
"rock","4975667","paper","4698991","JesseThoughtOfMyTeamAndClientNames won"
"rock","4141819","paper","4182363","JesseThoughtOfMyTeamAndClientNames won"
"rock","4723636","paper","5118019","JesseThoughtOfMyTeamAndClientNames won"
"rock","4961413","paper","4729528","JesseThoughtOfMyTeamAndClientNames won"
"rock","4786010","paper","5181600","JesseThoughtOfMyTeamAndClientNames won"
"rock","5257522","paper","5297270","JesseThoughtOfMyTeamAndClientNames won"
"rock","5379694","paper","5339316","JesseThoughtOfMyTeamAndClientNames won"
"rock","4615858","paper","5006050","JesseThoughtOfMyTeamAndClientNames won"
"rock","2875261","paper","8738232","JesseThoughtOfMyTeamAndClientNames won"
"rock","4969747","paper","5365701","JesseThoughtOfMyTeamAndClientNames won"
"rock","4715641","paper","5112040","JesseThoughtOfMyTeamAndClientNames won"
"rock","8305753","paper","8545776","JesseThoughtOfMyTeamAndClientNames won"
"rock","3299508","paper","4967666","JesseThoughtOfMyTeamAndClientNames won"
"rock","3313031","paper","3699885","JesseThoughtOfMyTeamAndClientNames won"
"rock","4756403","paper","5144630","JesseThoughtOfMyTeamAndClientNames won"
"rock","4716081","paper","5105761","JesseThoughtOfMyTeamAndClientNames won"
"rock","4735430","paper","5124777","JesseThoughtOfMyTeamAndClientNames won"
"rock","4763009","paper","5158960","JesseThoughtOfMyTeamAndClientNames won"
"rock","5245529","paper","4872346","JesseThoughtOfMyTeamAndClientNames won"
"rock","4431244","paper","4819554","JesseThoughtOfMyTeamAndClientNames won"
"rock","15539659","paper","15286521","JesseThoughtOfMyTeamAndClientNames won"
"rock","6030618","paper","6499181","JesseThoughtOfMyTeamAndClientNames won"
"rock","4864547","paper","4637494","JesseThoughtOfMyTeamAndClientNames won"
"rock","4810851","paper","5193863","JesseThoughtOfMyTeamAndClientNames won"
"rock","5311156","paper","5271969","JesseThoughtOfMyTeamAndClientNames won"
"rock","4733384","paper","5117300","JesseThoughtOfMyTeamAndClientNames won"
"rock","4755533","paper","5144380","JesseThoughtOfMyTeamAndClientNames won"
"rock","4751718","paper","5136939","JesseThoughtOfMyTeamAndClientNames won"
"rock","4732573","paper","5114366","JesseThoughtOfMyTeamAndClientNames won"
"rock","4771660","paper","5163944","JesseThoughtOfMyTeamAndClientNames won"
"rock","3288972","paper","4765311","JesseThoughtOfMyTeamAndClientNames won"
"rock","4262931","paper","4302208","JesseThoughtOfMyTeamAndClientNames won"
"rock","4714849","paper","5110809","JesseThoughtOfMyTeamAndClientNames won"
"rock","4771077","paper","5168262","JesseThoughtOfMyTeamAndClientNames won"
"rock","4699016","paper","5095735","JesseThoughtOfMyTeamAndClientNames won"
"rock","4832965","paper","5248476","JesseThoughtOfMyTeamAndClientNames won"
"rock","4273940","paper","4685331","JesseThoughtOfMyTeamAndClientNames won"
"rock","4937588","paper","5331796","JesseThoughtOfMyTeamAndClientNames won"
"rock","4022249","paper","4436963","JesseThoughtOfMyTeamAndClientNames won"
"rock","4717544","paper","5148935","JesseThoughtOfMyTeamAndClientNames won"
"rock","5256458","paper","5651893","JesseThoughtOfMyTeamAndClientNames won"
"rock","4701569","paper","5081565","JesseThoughtOfMyTeamAndClientNames won"
"rock","4750841","paper","5134525","JesseThoughtOfMyTeamAndClientNames won"
"rock","4438221","paper","4477775","JesseThoughtOfMyTeamAndClientNames won"
"rock","5516893","paper","5903262","JesseThoughtOfMyTeamAndClientNames won"
"rock","5063870","paper","4806698","JesseThoughtOfMyTeamAndClientNames won"
"rock","7004046","paper","7046059","JesseThoughtOfMyTeamAndClientNames won"
"rock","13057929","paper","14185411","JesseThoughtOfMyTeamAndClientNames won"
"rock","4817931","paper","5232191","JesseThoughtOfMyTeamAndClientNames won"
"rock","4792982","paper","5195509","JesseThoughtOfMyTeamAndClientNames won"
"rock","11269646","paper","11517043","JesseThoughtOfMyTeamAndClientNames won"
"rock","5765294","paper","6162546","JesseThoughtOfMyTeamAndClientNames won"
"rock","4739297","paper","5133432","JesseThoughtOfMyTeamAndClientNames won"
"rock","4969604","paper","4737496","JesseThoughtOfMyTeamAndClientNames won"
"rock","3556174","paper","3952647","JesseThoughtOfMyTeamAndClientNames won"
"rock","6037655","paper","6435341","JesseThoughtOfMyTeamAndClientNames won"
"rock","4853719","paper","4623903","JesseThoughtOfMyTeamAndClientNames won"
"rock","4802102","paper","5189896","JesseThoughtOfMyTeamAndClientNames won"
"rock","4599414","paper","4991844","JesseThoughtOfMyTeamAndClientNames won"
"rock","4762507","paper","5157915","JesseThoughtOfMyTeamAndClientNames won"
"rock","4765363","paper","5176863","JesseThoughtOfMyTeamAndClientNames won"
"rock","5227662","paper","5268143","JesseThoughtOfMyTeamAndClientNames won"
"rock","4728022","paper","5129583","JesseThoughtOfMyTeamAndClientNames won"
"rock","4713832","paper","5104104","JesseThoughtOfMyTeamAndClientNames won"
"rock","4751499","paper","5140937","JesseThoughtOfMyTeamAndClientNames won"
"rock","3093236","paper","8754109","JesseThoughtOfMyTeamAndClientNames won"
"rock","5134832","paper","5544276","JesseThoughtOfMyTeamAndClientNames won"
"rock","4690955","paper","5082885","JesseThoughtOfMyTeamAndClientNames won"
"rock","5277690","paper","5318288","JesseThoughtOfMyTeamAndClientNames won"
"rock","4682156","paper","5074733","JesseThoughtOfMyTeamAndClientNames won"
"rock","4743549","paper","5135935","JesseThoughtOfMyTeamAndClientNames won"
"rock","3786219","paper","3824432","JesseThoughtOfMyTeamAndClientNames won"
"rock","5635322","paper","6070149","JesseThoughtOfMyTeamAndClientNames won"
"rock","5270295","paper","5660973","JesseThoughtOfMyTeamAndClientNames won"
"rock","4975242","paper","4745067","JesseThoughtOfMyTeamAndClientNames won"
"rock","4723548","paper","5107541","JesseThoughtOfMyTeamAndClientNames won"
"rock","3225057","paper","3619698","JesseThoughtOfMyTeamAndClientNames won"
"rock","6385988","paper","6804407","JesseThoughtOfMyTeamAndClientNames won"
"rock","5265879","paper","5304606","JesseThoughtOfMyTeamAndClientNames won"
"rock","4740064","paper","5209108","JesseThoughtOfMyTeamAndClientNames won"
"rock","4882810","paper","4656017","JesseThoughtOfMyTeamAndClientNames won"
"rock","5453590","paper","5224336","JesseThoughtOfMyTeamAndClientNames won"
"rock","4341486","paper","4732604","JesseThoughtOfMyTeamAndClientNames won"
"rock","4732118","paper","5116637","JesseThoughtOfMyTeamAndClientNames won"
"rock","5317281","paper","5357180","JesseThoughtOfMyTeamAndClientNames won"
"rock","4877715","paper","4918049","JesseThoughtOfMyTeamAndClientNames won"
"rock","5095534","paper","5480046","JesseThoughtOfMyTeamAndClientNames won"
"rock","5312030","paper","5270942","JesseThoughtOfMyTeamAndClientNames won"
"rock","4744108","paper","5131064","JesseThoughtOfMyTeamAndClientNames won"
"rock","4973300","paper","4741940","JesseThoughtOfMyTeamAndClientNames won"
"rock","4805250","paper","5205464","JesseThoughtOfMyTeamAndClientNames won"
"rock","4961474","paper","4729640","JesseThoughtOfMyTeamAndClientNames won"
"rock","4771398","paper","5168625","JesseThoughtOfMyTeamAndClientNames won"
"rock","3140087","paper","4893174","JesseThoughtOfMyTeamAndClientNames won"
"rock","5012380","paper","5418042","JesseThoughtOfMyTeamAndClientNames won"
"rock","4721160","paper","5120026","JesseThoughtOfMyTeamAndClientNames won"
"rock","5646902","paper","6129286","JesseThoughtOfMyTeamAndClientNames won"
"rock","3427392","paper","3827309","JesseThoughtOfMyTeamAndClientNames won"
"rock","4825103","paper","5216070","JesseThoughtOfMyTeamAndClientNames won"
"rock","4712907","paper","5099498","JesseThoughtOfMyTeamAndClientNames won"
"rock","4996310","paper","4767483","JesseThoughtOfMyTeamAndClientNames won"
"rock","3896669","paper","4292774","JesseThoughtOfMyTeamAndClientNames won"
"rock","5553921","paper","5938838","JesseThoughtOfMyTeamAndClientNames won"
"rock","4686913","paper","5095723","JesseThoughtOfMyTeamAndClientNames won"
"rock","4966841","paper","4743985","JesseThoughtOfMyTeamAndClientNames won"
"rock","4730875","paper","5118878","JesseThoughtOfMyTeamAndClientNames won"
"rock","4766855","paper","5153326","JesseThoughtOfMyTeamAndClientNames won"
"rock","2984688","paper","8140589","JesseThoughtOfMyTeamAndClientNames won"
"rock","5643036","paper","6026412","JesseThoughtOfMyTeamAndClientNames won"
"rock","5009505","paper","5419546","JesseThoughtOfMyTeamAndClientNames won"
"rock","4676383","paper","4451805","JesseThoughtOfMyTeamAndClientNames won"
"rock","4750437","paper","5138049","JesseThoughtOfMyTeamAndClientNames won"
"rock","4740501","paper","5130859","JesseThoughtOfMyTeamAndClientNames won"
"rock","3243729","paper","3634796","JesseThoughtOfMyTeamAndClientNames won"
"rock","4508363","paper","4271764","JesseThoughtOfMyTeamAndClientNames won"
"rock","6796146","paper","7185452","JesseThoughtOfMyTeamAndClientNames won"
"rock","4775842","paper","5206242","JesseThoughtOfMyTeamAndClientNames won"
"rock","4909605","paper","4680746","JesseThoughtOfMyTeamAndClientNames won"
"rock","5000158","paper","4768159","JesseThoughtOfMyTeamAndClientNames won"
"rock","5040778","paper","4812545","JesseThoughtOfMyTeamAndClientNames won"
"rock","4796789","paper","5187417","JesseThoughtOfMyTeamAndClientNames won"
"rock","5331264","paper","5574965","JesseThoughtOfMyTeamAndClientNames won"
"rock","7876522","paper","8276118","JesseThoughtOfMyTeamAndClientNames won"
"rock","4865106","paper","4636611","JesseThoughtOfMyTeamAndClientNames won"
"rock","4796080","paper","5180543","JesseThoughtOfMyTeamAndClientNames won"
"rock","4299735","paper","4068109","JesseThoughtOfMyTeamAndClientNames won"
"rock","5393751","paper","5792880","JesseThoughtOfMyTeamAndClientNames won"
"rock","4630485","paper","5027667","JesseThoughtOfMyTeamAndClientNames won"
"rock","4757164","paper","5150764","JesseThoughtOfMyTeamAndClientNames won"
"rock","4738567","paper","5134549","JesseThoughtOfMyTeamAndClientNames won"
"rock","4776517","paper","5183827","JesseThoughtOfMyTeamAndClientNames won"
"rock","4685387","paper","5080016","JesseThoughtOfMyTeamAndClientNames won"
"rock","5388322","paper","5349334","JesseThoughtOfMyTeamAndClientNames won"
"rock","4846024","paper","4620239","JesseThoughtOfMyTeamAndClientNames won"
"rock","4718351","paper","5108408","JesseThoughtOfMyTeamAndClientNames won"
"rock","4617175","paper","5011940","JesseThoughtOfMyTeamAndClientNames won"
"rock","4717495","paper","5098915","JesseThoughtOfMyTeamAndClientNames won"
"rock","4771694","paper","5157923","JesseThoughtOfMyTeamAndClientNames won"
"rock","5106288","paper","4842767","JesseThoughtOfMyTeamAndClientNames won"
"rock","4658276","paper","5037949","JesseThoughtOfMyTeamAndClientNames won"
"rock","4796888","paper","5205550","JesseThoughtOfMyTeamAndClientNames won"
"rock","4669575","paper","5061057","JesseThoughtOfMyTeamAndClientNames won"
"rock","4743634","paper","5129647","JesseThoughtOfMyTeamAndClientNames won"
"rock","5405982","paper","5174704","JesseThoughtOfMyTeamAndClientNames won"
"rock","3701563","paper","4117735","JesseThoughtOfMyTeamAndClientNames won"
"rock","5286191","paper","6152725","JesseThoughtOfMyTeamAndClientNames won"
"rock","4741569","paper","5218405","JesseThoughtOfMyTeamAndClientNames won"
"rock","4077520","paper","4469592","JesseThoughtOfMyTeamAndClientNames won"
"rock","4674561","paper","5067203","JesseThoughtOfMyTeamAndClientNames won"
"rock","4735928","paper","5131576","JesseThoughtOfMyTeamAndClientNames won"
"rock","4861003","paper","4634646","JesseThoughtOfMyTeamAndClientNames won"
"rock","5029655","paper","4799512","JesseThoughtOfMyTeamAndClientNames won"
"rock","3800758","paper","4200077","JesseThoughtOfMyTeamAndClientNames won"
"rock","6231379","paper","6272727","JesseThoughtOfMyTeamAndClientNames won"
"rock","4705162","paper","5108552","JesseThoughtOfMyTeamAndClientNames won"
"rock","4723101","paper","5121268","JesseThoughtOfMyTeamAndClientNames won"
"rock","4926382","paper","4643627","JesseThoughtOfMyTeamAndClientNames won"
"rock","4863433","paper","5289588","JesseThoughtOfMyTeamAndClientNames won"
"rock","7848106","paper","8097401","JesseThoughtOfMyTeamAndClientNames won"
"rock","5899186","paper","6291509","JesseThoughtOfMyTeamAndClientNames won"
"rock","4745976","paper","5133044","JesseThoughtOfMyTeamAndClientNames won"
"rock","4741993","paper","5139016","JesseThoughtOfMyTeamAndClientNames won"
"rock","4946645","paper","4719624","JesseThoughtOfMyTeamAndClientNames won"
"rock","4829508","paper","5227306","JesseThoughtOfMyTeamAndClientNames won"
"rock","4155278","paper","4583747","JesseThoughtOfMyTeamAndClientNames won"
"rock","5780512","paper","5820100","JesseThoughtOfMyTeamAndClientNames won"
"rock","4711655","paper","5104284","JesseThoughtOfMyTeamAndClientNames won"
"rock","4761932","paper","5160933","JesseThoughtOfMyTeamAndClientNames won"
"rock","4867192","paper","4635450","JesseThoughtOfMyTeamAndClientNames won"
"rock","4902830","paper","5324363","JesseThoughtOfMyTeamAndClientNames won"
"rock","5737690","paper","5155164","JesseThoughtOfMyTeamAndClientNames won"
"rock","4860192","paper","4633809","JesseThoughtOfMyTeamAndClientNames won"
"rock","3784191","paper","4173092","JesseThoughtOfMyTeamAndClientNames won"
"rock","14121922","paper","14541695","JesseThoughtOfMyTeamAndClientNames won"
"rock","6104958","paper","6144368","JesseThoughtOfMyTeamAndClientNames won"
"rock","5229550","paper","5187732","JesseThoughtOfMyTeamAndClientNames won"
"rock","5045561","paper","4805499","JesseThoughtOfMyTeamAndClientNames won"
"rock","4720641","paper","5100400","JesseThoughtOfMyTeamAndClientNames won"
"rock","4766458","paper","5144827","JesseThoughtOfMyTeamAndClientNames won"
"rock","3003188","paper","8876877","JesseThoughtOfMyTeamAndClientNames won"
"rock","5008319","paper","5437153","JesseThoughtOfMyTeamAndClientNames won"
"rock","5231175","paper","5270213","JesseThoughtOfMyTeamAndClientNames won"
"rock","5059738","paper","4813428","JesseThoughtOfMyTeamAndClientNames won"
"rock","4708299","paper","5093474","JesseThoughtOfMyTeamAndClientNames won"
"rock","4762217","paper","5149672","JesseThoughtOfMyTeamAndClientNames won"
"rock","3146192","paper","8698071","JesseThoughtOfMyTeamAndClientNames won"
"rock","5374101","paper","5146409","JesseThoughtOfMyTeamAndClientNames won"
"rock","4760265","paper","5147185","JesseThoughtOfMyTeamAndClientNames won"
"rock","5151733","paper","4904681","JesseThoughtOfMyTeamAndClientNames won"
"rock","4822683","paper","4600166","JesseThoughtOfMyTeamAndClientNames won"
"rock","4828421","paper","5214280","JesseThoughtOfMyTeamAndClientNames won"
"rock","3315150","paper","3706778","JesseThoughtOfMyTeamAndClientNames won"
"rock","6744315","paper","6782340","JesseThoughtOfMyTeamAndClientNames won"
"rock","4723970","paper","5112691","JesseThoughtOfMyTeamAndClientNames won"
"rock","6385231","paper","6625618","JesseThoughtOfMyTeamAndClientNames won"
"rock","7007117","paper","7637035","JesseThoughtOfMyTeamAndClientNames won"
"rock","4632727","paper","5103301","JesseThoughtOfMyTeamAndClientNames won"
"rock","2882580","paper","8263578","JesseThoughtOfMyTeamAndClientNames won"
"rock","4990997","paper","5380205","JesseThoughtOfMyTeamAndClientNames won"
"rock","4699257","paper","5093830","JesseThoughtOfMyTeamAndClientNames won"
"rock","4716706","paper","5109946","JesseThoughtOfMyTeamAndClientNames won"
"rock","4707709","paper","5090904","JesseThoughtOfMyTeamAndClientNames won"
"rock","4750734","paper","5131615","JesseThoughtOfMyTeamAndClientNames won"
"rock","11193423","paper","10940643","JesseThoughtOfMyTeamAndClientNames won"
"rock","3027921","paper","6015985","JesseThoughtOfMyTeamAndClientNames won"
"rock","5655138","paper","5696275","JesseThoughtOfMyTeamAndClientNames won"
"rock","4736994","paper","5125505","JesseThoughtOfMyTeamAndClientNames won"
"rock","4370534","paper","4408467","JesseThoughtOfMyTeamAndClientNames won"
"rock","5595846","paper","5984266","JesseThoughtOfMyTeamAndClientNames won"
"rock","4718445","paper","5104416","JesseThoughtOfMyTeamAndClientNames won"
"rock","4748424","paper","5136943","JesseThoughtOfMyTeamAndClientNames won"
"rock","5225586","paper","5265187","JesseThoughtOfMyTeamAndClientNames won"
"rock","4892840","paper","5301857","JesseThoughtOfMyTeamAndClientNames won"
"rock","4580236","paper","4757347","JesseThoughtOfMyTeamAndClientNames won"
"rock","4802865","paper","5188298","JesseThoughtOfMyTeamAndClientNames won"
"rock","4085832","paper","4472413","JesseThoughtOfMyTeamAndClientNames won"
"rock","5036079","paper","5450760","JesseThoughtOfMyTeamAndClientNames won"
"rock","5060412","paper","5454262","JesseThoughtOfMyTeamAndClientNames won"
"rock","5346865","paper","5385658","JesseThoughtOfMyTeamAndClientNames won"
"rock","4702278","paper","4890925","JesseThoughtOfMyTeamAndClientNames won"
"rock","5337460","paper","5376588","JesseThoughtOfMyTeamAndClientNames won"
"rock","4691658","paper","5082779","JesseThoughtOfMyTeamAndClientNames won"
"rock","4819880","paper","5210125","JesseThoughtOfMyTeamAndClientNames won"
"rock","2980347","paper","8804989","JesseThoughtOfMyTeamAndClientNames won"
"rock","4993485","paper","5399830","JesseThoughtOfMyTeamAndClientNames won"
"rock","4680838","paper","5072768","JesseThoughtOfMyTeamAndClientNames won"
"rock","4759341","paper","5160804","JesseThoughtOfMyTeamAndClientNames won"
"rock","4714019","paper","5107809","JesseThoughtOfMyTeamAndClientNames won"
"rock","4808192","paper","5211151","JesseThoughtOfMyTeamAndClientNames won"
"rock","3315156","paper","3087588","JesseThoughtOfMyTeamAndClientNames won"
"rock","9269036","paper","9752501","JesseThoughtOfMyTeamAndClientNames won"
"rock","5655357","paper","6051560","JesseThoughtOfMyTeamAndClientNames won"
"rock","5300038","paper","5262386","JesseThoughtOfMyTeamAndClientNames won"
"rock","15216854","paper","15636960","JesseThoughtOfMyTeamAndClientNames won"
"rock","4045942","paper","4434856","JesseThoughtOfMyTeamAndClientNames won"
"rock","6843672","paper","7235138","JesseThoughtOfMyTeamAndClientNames won"
"rock","4756574","paper","5144154","JesseThoughtOfMyTeamAndClientNames won"
"rock","4705368","paper","5101312","JesseThoughtOfMyTeamAndClientNames won"
"rock","4768640","paper","5154254","JesseThoughtOfMyTeamAndClientNames won"
"rock","5262166","paper","5221484","JesseThoughtOfMyTeamAndClientNames won"
"rock","4760262","paper","5145789","JesseThoughtOfMyTeamAndClientNames won"
"rock","4752515","paper","5137239","JesseThoughtOfMyTeamAndClientNames won"
"rock","3043974","paper","8876076","JesseThoughtOfMyTeamAndClientNames won"
"rock","5031125","paper","5426980","JesseThoughtOfMyTeamAndClientNames won"
"rock","5267096","paper","5306247","JesseThoughtOfMyTeamAndClientNames won"
"rock","4676903","paper","5561000","JesseThoughtOfMyTeamAndClientNames won"
"rock","5351394","paper","5305400","JesseThoughtOfMyTeamAndClientNames won"
"rock","8734366","paper","8482226","JesseThoughtOfMyTeamAndClientNames won"
"rock","6860952","paper","7049759","JesseThoughtOfMyTeamAndClientNames won"
"rock","3273784","paper","3669714","JesseThoughtOfMyTeamAndClientNames won"
"rock","4140661","paper","4522864","JesseThoughtOfMyTeamAndClientNames won"
